species_work,status,lower_limit,upper_limit,upper_limit_max,lower_limit_min,diff,n
Neptunia gracilis,native,22.5,27.399999999999977,32.69999999999999,16.80000000000001,4.899999999999977,12
Nerium oleander,introduced,18.5,26.399999999999977,30.099999999999966,11.800000000000011,7.899999999999977,13
Nicotiana glauca,introduced,15.800000000000011,20.399999999999977,27.599999999999966,10.899999999999977,4.599999999999966,10
Nicotiana maritima,native,15.699999999999989,16.899999999999977,23.899999999999977,9.800000000000011,1.1999999999999886,16
Nicotiana occidentalis,native,19.5,25,32,11.300000000000011,5.5,84
Nicotiana rotundifolia,native,19.5,20.5,26.30000000000001,13.599999999999966,1,19
Nicotiana suaveolens,native,15.899999999999977,16.30000000000001,19.69999999999999,12.599999999999966,0.4000000000000341,6
Nitraria billardierei,native,15.399999999999977,22.099999999999966,32,8.800000000000011,6.699999999999989,566
Notelaea ligustrina,native,12.300000000000011,14.599999999999966,21.19999999999999,6.899999999999977,2.2999999999999545,7
Notelaea longifolia,native,16.399999999999977,26.30000000000001,30.099999999999966,9,9.900000000000034,12
Notoleptopus decaisnei,native,26.5,27.399999999999977,34.10000000000002,19.5,0.8999999999999773,6
Ocimum basilicum,introduced,24.5,26.399999999999977,29.69999999999999,17.899999999999977,1.8999999999999773,6
Olax aphylla,native,26.599999999999966,27.399999999999977,30.30000000000001,22.80000000000001,0.8000000000000114,9
Oldenlandia corymbosa,native,24.5,27.399999999999977,30.5,17.899999999999977,2.8999999999999773,13
Oldenlandia galioides,native,21.30000000000001,27.5,35.10000000000002,15.599999999999966,6.199999999999989,11
Olearia argophylla,native,12.399999999999977,14.5,20.80000000000001,7.300000000000011,2.1000000000000227,11
Olearia axillaris,native,14,25.099999999999966,30.399999999999977,9.5,11.099999999999966,228
Olearia phlogopappa,native,11.599999999999966,14.599999999999966,21.19999999999999,6.300000000000011,3,47
Olearia ramulosa,native,11.599999999999966,16.899999999999977,23.899999999999977,8.099999999999966,5.300000000000011,65
Olearia stellulata,native,11.599999999999966,14.5,20.69999999999999,7.300000000000011,2.900000000000034,21
Olearia tomentosa,native,15.699999999999989,16.599999999999966,23.899999999999977,7.800000000000011,0.8999999999999773,12
Olearia viscosa,native,13.199999999999989,14.399999999999977,20.19999999999999,9.5,1.1999999999999886,9
Opercularia aspera,native,15.699999999999989,17.399999999999977,23.899999999999977,7.800000000000011,1.6999999999999886,8
Opercularia hispidula,native,15.399999999999977,16.599999999999966,23.099999999999966,9.699999999999989,1.1999999999999886,8
Opercularia vaginata,native,18,20.399999999999977,28.5,10.099999999999966,2.3999999999999773,6
Opercularia varia,native,11.599999999999966,15.899999999999977,23.899999999999977,8.099999999999966,4.300000000000011,12
Operculina aequisepala,native,25.599999999999966,27.399999999999977,33,20.19999999999999,1.8000000000000114,6
Operculina brownii,native,26.30000000000001,27.5,35.10000000000002,17.599999999999966,1.1999999999999886,15
Operculina turpethum,native,25.30000000000001,26.599999999999966,29.19999999999999,22.599999999999966,1.2999999999999545,7
Ophioglossum lusitanicum,native,14,22.69999999999999,28.5,10.099999999999966,8.699999999999989,15
Opilia amentacea,native,25.399999999999977,27.399999999999977,33,20.19999999999999,2,39
Oplismenus hirtellus,native,16.099999999999966,26.30000000000001,30.099999999999966,7.699999999999989,10.200000000000045,17
Opuntia stricta,introduced,17.399999999999977,26.399999999999977,28.80000000000001,10.899999999999977,9,26
Ornduffia reniformis,native,13.199999999999989,21,27.399999999999977,9.5,7.800000000000011,7
Orobanche minor,introduced,14.399999999999977,20.399999999999977,28.5,9.899999999999977,6,20
Osbornia octodonta,native,22.5,26.599999999999966,30.099999999999966,16.80000000000001,4.099999999999966,56
Owenia vernicosa,native,26.599999999999966,28.30000000000001,35.19999999999999,19.80000000000001,1.7000000000000455,8
Oxalis corniculata,introduced,12.199999999999989,24.5,29.69999999999999,6.300000000000011,12.300000000000011,96
Oxalis glabra,introduced,18,18,28.5,10.099999999999966,0,7
Oxalis perennans,native,11.599999999999966,23.5,30.099999999999966,7.800000000000011,11.900000000000034,55
Oxalis pes-caprae,introduced,15.599999999999966,22.5,30.099999999999966,9.800000000000011,6.900000000000034,25
Oxalis rubens,native,15.800000000000011,21,27.399999999999977,7.800000000000011,5.199999999999989,7
Ozothamnus argophyllus,native,11.599999999999966,16.5,23.599999999999966,8.099999999999966,4.900000000000034,8
Ozothamnus ferrugineus,native,11.599999999999966,14.399999999999977,20.899999999999977,6.300000000000011,2.8000000000000114,24
Ozothamnus reticulatus,native,11.599999999999966,13.199999999999989,17.80000000000001,8.099999999999966,1.6000000000000227,8
Ozothamnus turbinatus,native,12.099999999999966,14.5,20.80000000000001,8.300000000000011,2.400000000000034,33
Pachygone ovata,native,23.5,27.399999999999977,35.10000000000002,17.599999999999966,3.8999999999999773,20
Pandanus spiralis,native,23.5,27.5,33,18.899999999999977,4,44
Pandanus tectorius,native,21,26.399999999999977,29.69999999999999,14.599999999999966,5.399999999999977,60
Pandorea pandorana,native,17.80000000000001,26.399999999999977,29.69999999999999,9.199999999999989,8.599999999999966,13
Panicum decompositum,native,23.399999999999977,27.399999999999977,35.10000000000002,17.599999999999966,4,10
Panicum effusum,native,21.30000000000001,24.5,30.099999999999966,15.599999999999966,3.1999999999999886,7
Panicum mindanaense,native,26.19999999999999,28.30000000000001,35.19999999999999,19.5,2.1000000000000227,17
Panicum seminudum,native,25.399999999999977,27.399999999999977,31.80000000000001,20.69999999999999,2,9
Panicum trichoides,native,24.5,27.19999999999999,29.899999999999977,17.899999999999977,2.6999999999999886,15
Parapholis incurva,introduced,12.300000000000011,20.399999999999977,31,8.800000000000011,8.099999999999966,118
Paraserianthes lophantha,native,13.599999999999966,16.69999999999999,23.899999999999977,8.800000000000011,3.1000000000000227,37
Parentucellia latifolia,introduced,13.699999999999989,18.599999999999966,27,10.599999999999966,4.899999999999977,6
Parietaria cardiostegia,native,15.800000000000011,22.099999999999966,30.399999999999977,11.800000000000011,6.2999999999999545,23
Parietaria debilis,native,13.599999999999966,21.899999999999977,31.30000000000001,8.800000000000011,8.300000000000011,203
Parinari nonda,native,25.399999999999977,26.399999999999977,28.80000000000001,22.80000000000001,1,6
Parsonsia straminea,native,16.399999999999977,22.5,30.099999999999966,9,6.100000000000023,11
Parsonsia velutina,native,22.5,27.5,33,17.80000000000001,5,20
Paspalidium distans,native,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011,14
Paspalidium gracile,native,21.69999999999999,25,29.69999999999999,16.80000000000001,3.3000000000000114,8
Paspalidium rarum,native,24.5,28.30000000000001,35.19999999999999,17.899999999999977,3.8000000000000114,6
Paspalum dilatatum,introduced,14.300000000000011,22.5,30.099999999999966,9.099999999999966,8.199999999999989,10
Paspalum distichum,native,15.599999999999966,22.5,30.099999999999966,10.5,6.900000000000034,7
Paspalum scrobiculatum,native,21.30000000000001,27.399999999999977,31.599999999999966,15.599999999999966,6.099999999999966,13
Paspalum vaginatum,native,16.399999999999977,26.69999999999999,30.099999999999966,9.099999999999966,10.300000000000011,20
Passiflora aurantia,native,23.5,26.30000000000001,29.69999999999999,17.899999999999977,2.8000000000000114,6
Passiflora foetida,introduced,21,28.30000000000001,35.19999999999999,14.399999999999977,7.300000000000011,73
Passiflora suberosa,introduced,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966,15
Patersonia fragilis,native,13.199999999999989,22.5,30.099999999999966,9.5,9.300000000000011,9
Patersonia occidentalis,native,14,18,28.5,10.099999999999966,4,13
Pauridia glabella,native,14.199999999999989,16,23.899999999999977,9.899999999999977,1.8000000000000114,6
Pavetta brownii,native,23.69999999999999,26.399999999999977,29,18.399999999999977,2.6999999999999886,9
Pavetta kimberleyana,native,27.099999999999966,28.30000000000001,35.19999999999999,17.599999999999966,1.2000000000000455,19
Pelargonium australe,native,11.599999999999966,23.599999999999966,27.30000000000001,6.300000000000011,12,164
Pelargonium capitatum,introduced,15.800000000000011,18.599999999999966,27.599999999999966,11.099999999999966,2.7999999999999545,18
Pelargonium littorale,native,14.300000000000011,20.399999999999977,24.80000000000001,10.399999999999977,6.099999999999966,16
Pelargonium x domesticum,introduced,11.599999999999966,18,28.5,6.300000000000011,6.400000000000034,11
Pellaea falcata,native,14,24.5,29.69999999999999,7.699999999999989,10.5,14
Peltophorum pterocarpum,native,26.30000000000001,27.19999999999999,30.5,22.599999999999966,0.8999999999999773,14
Pemphis acidula,native,24.80000000000001,27.30000000000001,30.599999999999966,21.19999999999999,2.5,88
Perotis rara,native,21.30000000000001,28.30000000000001,35.19999999999999,15.399999999999977,7,16
Persoonia falcata,native,23.69999999999999,27.399999999999977,35.10000000000002,17.599999999999966,3.6999999999999886,39
Persoonia juniperina,native,13.199999999999989,15.599999999999966,21.19999999999999,9.5,2.3999999999999773,9
Petalostigma banksii,native,26.5,26.599999999999966,30.5,22.099999999999966,0.0999999999999659,8
Petalostigma pubescens,native,22.5,27.399999999999977,35.10000000000002,16.80000000000001,4.899999999999977,23
Petalostigma quadriloculare,native,26.5,27.5,35.10000000000002,17.599999999999966,1,15
Petrorhagia dubia,native,13.699999999999989,20.19999999999999,28.5,9.899999999999977,6.5,19
Petroselinum crispum,introduced,15.800000000000011,20.19999999999999,24.099999999999966,11.800000000000011,4.399999999999977,8
Phalaris minor,introduced,14.199999999999989,21.19999999999999,31.30000000000001,10.300000000000011,7,35
Phaleria octandra,native,21,26.399999999999977,30.099999999999966,14.399999999999977,5.399999999999977,10
Pheladenia deformis,native,13.199999999999989,18,28.5,9.5,4.800000000000011,7
Philydrum lanuginosum,native,21,27.399999999999977,35.10000000000002,14.399999999999977,6.399999999999977,12
Phragmites australis,native,12.800000000000011,26.399999999999977,30.099999999999966,6.300000000000011,13.599999999999966,26
Phragmites karka,native,24.5,27.19999999999999,30.5,17.899999999999977,2.6999999999999886,8
Phyla nodiflora,native,21,27.399999999999977,34.5,14.399999999999977,6.399999999999977,10
Phyllangium paradoxum,native,14.199999999999989,20.399999999999977,24.80000000000001,10.300000000000011,6.199999999999989,10
Phyllanthus amarus,introduced,24.599999999999966,27.19999999999999,30.5,20.099999999999966,2.6000000000000227,10
Phyllanthus aridus,native,27.19999999999999,27.5,33,20.099999999999966,0.30000000000001137,8
Phyllanthus calycinus,native,16.099999999999966,23.69999999999999,27.80000000000001,11.800000000000011,7.600000000000023,25
Phyllanthus fuernrohrii,native,21.899999999999977,24.5,29.69999999999999,16.80000000000001,2.6000000000000227,6
Phyllanthus gunnii,native,13.199999999999989,14.399999999999977,20.19999999999999,9.5,1.1999999999999886,13
Phyllanthus maderaspatensis,native,22.099999999999966,27.399999999999977,33,15.399999999999977,5.300000000000011,14
Phyllanthus novae-hollandiae,native,23.5,26.399999999999977,29.69999999999999,17.899999999999977,2.8999999999999773,24
Phyllanthus reticulatus,native,23.69999999999999,28.30000000000001,35.19999999999999,18.399999999999977,4.600000000000023,20
Phyllanthus scaber,native,16.399999999999977,16.69999999999999,23.399999999999977,10.599999999999966,0.30000000000001137,16
Phyllanthus virgatus,native,21.30000000000001,28.30000000000001,35.19999999999999,15.599999999999966,7,26
Physalis angulata,native,24.599999999999966,28.30000000000001,35.19999999999999,19.099999999999966,3.7000000000000455,14
Physalis peruviana,introduced,14.300000000000011,21.30000000000001,27.399999999999977,9.099999999999966,7,6
Phytolacca octandra,introduced,14,21.5,25.599999999999966,9,7.5,17
Picris angustifolia,native,11.599999999999966,22.5,30.099999999999966,8.099999999999966,10.900000000000034,9
Pilea microphylla,introduced,20.399999999999977,26.399999999999977,28.30000000000001,16.599999999999966,6,11
Pimelea clavata,native,15.699999999999989,16.69999999999999,21.30000000000001,10.5,1,13
Pimelea ferruginea,native,15.699999999999989,16.69999999999999,22.5,10.399999999999977,1,20
Pimelea gilgiana,native,19.5,21.69999999999999,28.399999999999977,12.399999999999977,2.1999999999999886,6
Pimelea linifolia,native,12.199999999999989,22.5,30.099999999999966,6.300000000000011,10.300000000000011,27
Pimelea microcephala,native,16.80000000000001,22.099999999999966,30.399999999999977,12.5,5.2999999999999545,33
Pimelea serpyllifolia,native,14,16.899999999999977,24.30000000000001,9.599999999999966,2.8999999999999773,41
Pinus radiata,introduced,12.699999999999989,15.800000000000011,23.899999999999977,6.300000000000011,3.1000000000000227,10
Pipturus argenteus,native,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966,32
Pisonia aculeata,native,23.5,26.599999999999966,29.69999999999999,17.899999999999977,3.099999999999966,7
Pisonia grandis,native,22.599999999999966,26.399999999999977,28.599999999999966,17.399999999999977,3.8000000000000114,78
Pithocarpa cordata,native,16.19999999999999,19.5,28.099999999999966,11.5,3.3000000000000114,18
Pittosporum angustifolium,native,15.800000000000011,17.099999999999966,25.899999999999977,9.599999999999966,1.2999999999999545,16
Pittosporum bicolor,native,11.599999999999966,14,20.19999999999999,6.899999999999977,2.400000000000034,20
Pittosporum ferrugineum,native,23.399999999999977,26.399999999999977,29.69999999999999,17.899999999999977,3,8
Pittosporum ligustrifolium,native,15.800000000000011,18.599999999999966,24.80000000000001,11.800000000000011,2.7999999999999545,6
Pittosporum phillyreoides,native,18.399999999999977,25.599999999999966,29.899999999999977,11.5,7.199999999999989,68
Pittosporum spinescens,native,23.69999999999999,27.30000000000001,33,17.899999999999977,3.6000000000000227,7
Pittosporum undulatum,native,15.699999999999989,22.5,30.099999999999966,7.399999999999977,6.800000000000011,14
Pityrogramma calomelanos,introduced,21.30000000000001,26.399999999999977,30.099999999999966,15.599999999999966,5.099999999999966,6
Planchonella chartacea,native,21,26.30000000000001,30.099999999999966,14.399999999999977,5.300000000000011,7
Planchonella obovata,native,24.599999999999966,26.399999999999977,29,20.099999999999966,1.8000000000000114,27
Planchonella pohlmaniana,native,23.5,26.69999999999999,29.69999999999999,17.899999999999977,3.1999999999999886,7
Planchonia careya,native,22.5,27.399999999999977,35.10000000000002,16.80000000000001,4.899999999999977,33
Plantago bellidioides,native,14,14.599999999999966,21.19999999999999,9.899999999999977,0.5999999999999659,10
