species_work,lower_limit_islands,upper_limit_islands,upper_limit_max_islands,lower_limit_min_islands,diff_islands,number_of_islands,number_of_mainland,lower_limit_mainland,upper_limit_mainland,upper_limit_max_mainland,lower_limit_min_mainland,diff_mainland,lower_limit_sd,upper_limit_sd,upper_limit_max_sd,lower_limit_min_sd,diff_sd,min,max,abs_max,abs_min,diff,lower_limit_std,upper_limit_std,upper_limit_max_std,lower_limit_min_std,diff_std
Poa porphyroclados,15.399999999999975,16.69999999999999,23.09999999999997,9.699999999999989,1.3000000000000114,7,93,13.885999999999983,18.188099999999984,30.639999999999983,5.397099999999987,4.3021,1.019422985430108,1.0023837404722615,2.2293204950993166,1.5494070647354965,1.3571099208749997,1.5139999999999922,-1.4880999999999958,-7.540000000000013,4.302900000000002,-3.002099999999989,1.4851538778686804,-1.484561191404496,-3.38219651080905,2.7771268751343676,-2.21212736995127
Poa rodwayi,13.199999999999989,16.69999999999999,22.59999999999997,9.5,3.5,19,133,7.526599999999994,14.699699999999988,27.22779999999999,-0.6050000000000142,7.1730999999999945,1.9334866978623888,0.4513020979162258,0.8635466825093316,1.9307311368294513,1.969961201937015,5.673399999999995,2.000300000000001,-4.627800000000022,10.105000000000015,-3.6730999999999945,2.9342844749189916,4.4322860656661796,-5.359061755124064,5.2337686005281565,-1.864554487869266
Poa tenera,13.199999999999989,16.19999999999999,23.899999999999977,9.5,3,7,191,9.754999999999988,14.741999999999992,26.553799999999992,0.6362999999999903,4.987000000000002,1.5469415076298274,0.5775201550851099,1.3976190106387745,1.940040222795927,1.5690866875456713,3.4450000000000003,1.4579999999999966,-2.6538000000000146,8.86370000000001,-1.9870000000000019,2.2269749586578196,2.5245872151165516,-1.8988007316722955,4.568822798542762,-1.266341761593823
Podolepis rugata,15.800000000000011,16,23.899999999999977,11.699999999999989,0.19999999999998863,17,250,15.10869999999999,18.403999999999996,32.72919999999999,5.668099999999986,3.295300000000004,0.48245940458972886,0.9315104463782028,1.6197193741049294,0.235643624819174,1.045916751874573,0.6913000000000213,-2.4039999999999964,-8.829200000000014,6.031900000000003,-3.0953000000000155,1.4328666690369218,-2.5807547401609576,-5.451067722690608,25.597552255566878,-2.9594133514473113
Podotheca angustifolia,14,21.69999999999999,27.69999999999999,11,7.699999999999989,23,439,14.325699999999994,20.819799999999983,34.76449999999999,4.686499999999993,6.49409999999999,0.5533314428854373,1.2634335060557105,1.4629730141188677,0.5690971987469426,1.355748222659074,-0.3256999999999941,0.8802000000000056,-7.0645000000000024,6.313500000000007,1.2058999999999989,-0.5886164688230587,0.6966729913217876,-4.828865557889236,11.09388697379162,0.8894719387017356
Pogonolepis stricta,18,21.69999999999999,28.5,10.099999999999966,3.6999999999999886,9,264,16.50809999999999,23.01639999999999,38.233,5.509399999999989,6.508300000000003,1.2303650629744778,1.0434269403172347,1.052596294387811,0.4692886871339133,1.5492389264575246,1.4919000000000118,-1.3164000000000016,-9.732999999999997,4.590599999999977,-2.8083000000000142,1.2125669404113755,-1.2616120488510432,-9.24665995110756,9.782038489008007,-1.8126965131333532
Polycarpaea corymbosa,21.5,26.59999999999997,29.69999999999999,16.19999999999999,5.099999999999966,10,590,20.28639999999999,27.78199999999999,39.110800000000005,7.269899999999988,7.4956,1.725251150276832,0.7096616233245386,1.1914121129243342,1.95617243631552,1.7935376821849651,1.2136000000000102,-1.18200000000002,-9.410800000000016,8.9301,-2.3956000000000337,0.7034338158854595,-1.665582527152485,-7.898862113212114,4.565088350196763,-1.3356842311122286
Polycarpaea involucrata,27.19999999999999,27.5,35.10000000000002,17.599999999999966,0.30000000000001137,6,157,24.04099999999999,28.094799999999992,38.749,9.132799999999987,4.0538,1.8248421983966323,0.6600671546506822,0.7584287799221612,3.109661421144452,1.8413299693580345,3.158999999999999,-0.5947999999999922,-3.6489999999999796,8.467199999999979,-3.7537999999999885,1.7311085872387226,-0.9011204326850192,-4.81126256887889,2.7228687799984943,-2.0386351509331715
Polycarpaea longiflora,25,28.30000000000001,35.19999999999999,19.09999999999997,3.3000000000000114,9,377,24.704599999999992,28.13749999999999,39.9933,9.999799999999988,3.4328999999999965,1.1622605945697742,0.5245940801695614,1.02030688331312,2.0726494724954927,1.2291209575661477,0.2954000000000079,0.16250000000002274,-4.793300000000009,9.100199999999981,-0.13289999999998514,0.25415986860447076,0.3097633125167917,-4.697900287054129,4.390612170924995,-0.10812605478890214
Polymeria ambigua,27.19999999999999,28.30000000000001,35.19999999999999,17.599999999999966,1.1000000000000227,8,307,23.61979999999999,28.070499999999992,39.1139,9.909299999999988,4.450700000000002,1.5036119209453007,0.5874562578225356,1.0418840205667406,2.457988042122095,1.5217276908715232,3.580199999999998,0.22950000000001936,-3.9139000000000124,7.690699999999978,-3.3506999999999794,2.3810665173159666,0.39066738492272374,-3.7565601571190403,3.1288598106279806,-2.2019051240902163
Polypogon tenellus,18.59999999999997,20.399999999999977,24.80000000000001,14.099999999999966,1.8000000000000114,7,46,15.47489999999999,18.980299999999986,32.72189999999999,6.53519999999999,3.5053999999999923,0.636745974023731,0.5197422842544593,1.1714532396526591,0.9821739283984334,0.7660925125190391,3.1250999999999802,1.4196999999999917,-7.9218999999999795,7.564799999999976,-1.705399999999981,4.9079226685201,2.7315460816055603,-6.7624551555714305,7.702098153160509,-2.2261019030095244
Polyscias elegans,21.30000000000001,26.399999999999977,28.80000000000001,15.599999999999966,5.099999999999966,8,167,16.77199999999999,24.497899999999987,31.585499999999993,6.743999999999986,7.725899999999998,2.014645079113143,1.2727865396741047,1.3078035403301609,2.4303107641638,2.242616444806942,4.52800000000002,1.9020999999999901,-2.785499999999981,8.85599999999998,-2.6259000000000325,2.247542282729655,1.4944375515528474,-2.129907064861416,3.643978428843883,-1.1709090986470876
Polyscias macgillivrayi,26.19999999999999,26.399999999999977,28.30000000000001,24.19999999999999,0.19999999999998863,8,37,24.527899999999978,26.341599999999993,30.047299999999993,19.530199999999983,1.8137000000000136,0.1428004971349263,0.10854133415993931,0.560845127693241,0.2857789873829547,0.17352931286218276,1.672100000000011,0.058399999999984686,-1.7472999999999814,4.669800000000006,-1.613700000000025,11.709342989332262,0.5380438747319092,-3.115476829025217,16.3405995757914,-9.299293435695374
Polystichum proliferum,11.599999999999966,14.599999999999966,21.19999999999999,6.300000000000011,3,16,315,5.234499999999994,14.744999999999989,26.174699999999987,-4.334100000000011,9.510499999999997,1.2739948244843091,1.399876656943272,1.1002001410426847,1.8330977708342329,1.8649015007789589,6.3654999999999715,-0.14500000000002267,-4.974699999999999,10.634100000000021,-6.510499999999997,4.996488115700639,-0.10358055424442912,-4.521631850806129,5.801163565411189,-3.491069097901738
Pomaderris apetala,12.300000000000011,14.599999999999966,21.19999999999999,6.899999999999977,2.2999999999999545,28,239,7.684899999999985,14.316399999999998,24.53849999999998,-0.01240000000000475,6.631500000000013,1.686358738761065,0.1082717080439883,1.332540210805438,1.6662841122517869,1.6864761937104138,4.615100000000027,0.2835999999999679,-3.3384999999999927,6.912399999999982,-4.331500000000059,2.736724929234601,2.61933616014211,-2.5053652962427875,4.148392191448484,-2.568373046802595
Pomaderris elliptica,12.800000000000011,17.80000000000001,25.69999999999999,6.300000000000011,5,23,306,9.793099999999985,16.497499999999988,26.27809999999999,1.3473999999999782,6.704400000000004,1.2249583310925014,0.809839236879511,1.149674798428726,1.4521645988048433,1.4437815434286294,3.0069000000000266,1.3025000000000233,-0.5781000000000027,4.952600000000033,-1.7044000000000041,2.4546957424406983,1.6083439041788625,-0.5028378466589846,3.410494928795337,-1.180511004422781
Pomaderris oraria,14.5,16.5,21.899999999999977,10.800000000000011,2,8,60,12.418799999999978,15.189699999999991,25.081299999999995,4.517499999999993,2.7709000000000152,1.5147874904227108,0.5973112176166507,1.1685657259460658,2.4364769997211555,1.5630054946084369,2.081200000000022,1.3103000000000087,-3.181300000000018,6.282500000000018,-0.7709000000000152,1.3739220934675467,2.1936638076684307,-2.722397148371309,2.5785180819351154,-0.4932164363204242
Pomaderris paniculosa,14,15.800000000000011,23.899999999999977,9.899999999999975,1.8000000000000114,11,398,13.85799999999999,16.77889999999999,29.46809999999999,4.833599999999987,2.9209000000000014,0.3944002428391138,0.462232028799876,1.1370159168609704,1.122653727287001,0.6009778401608218,0.14200000000001012,-0.9788999999999781,-5.568100000000012,5.066399999999988,-1.12089999999999,0.3600403462680819,-2.117767569117964,-4.897117021344967,4.512878616849582,-1.8651270065133132
Poranthera microphylla,11.599999999999966,23.69999999999999,28.5,8.099999999999966,12.100000000000025,34,1080,6.816599999999991,25.933299999999992,36.2589,-2.377900000000011,19.1167,1.57644207302698,1.4787114991429888,1.6947368299895198,1.6321475103358412,2.170867055757624,4.783399999999975,-2.2333000000000034,-7.758899999999997,10.477899999999977,-7.016699999999977,3.0343011531119606,-1.5103013679776944,-4.578232951984632,6.419701610085461,-3.232210826264152
Portulaca australis,23.399999999999977,26.399999999999977,28.80000000000001,18.30000000000001,3,24,142,19.506799999999995,27.99389999999999,37.6256,6.836499999999985,8.487099999999996,1.4837436622460252,0.4342595668161745,0.4477780087779563,1.871833729664981,1.5385612632458778,3.8931999999999825,-1.593900000000012,-8.825599999999987,11.463500000000026,-5.487099999999996,2.623903372976589,-3.670385460211916,-19.709766507038125,6.12420847980539,-3.5663838230425418
Portulaca intraterranea,25,25.59999999999997,29.899999999999977,20.30000000000001,0.5999999999999659,12,133,20.784199999999988,26.97649999999999,39.8124,5.871099999999989,6.192300000000003,1.284289593417219,0.5076568382928255,0.7907917498251951,0.7360411310154864,1.373111847646126,4.215800000000012,-1.3765000000000214,-9.91240000000002,14.428900000000024,-5.592300000000037,3.28259297716699,-2.7114773133540098,-12.534779228780726,19.60338816948049,-4.072719938719272
Portulaca oleracea,14.5,27.399999999999977,30.80000000000001,9.800000000000011,12.899999999999975,121,835,12.408799999999983,28.835899999999988,41.2736,1.6545999999999894,16.427100000000003,0.701508855735032,0.22758071751135425,0.3407626140866426,0.8135728244851442,0.7384178023658758,2.0912000000000166,-1.4359000000000108,-10.47359999999999,8.145400000000022,-3.5271000000000274,2.981002995049698,-6.309409758884217,-30.73576609356848,10.011888001734448,-4.776564146610862
Portulaca pilosa,17.599999999999966,27.399999999999977,34.10000000000002,11.599999999999966,9.800000000000011,22,207,17.955499999999986,28.44879999999999,39.2086,5.745099999999985,10.493300000000003,1.073984726703875,0.4994076170504088,1.085036102322563,1.1583426728510615,1.1640877158574494,-0.3555000000000206,-1.0488000000000142,-5.108599999999974,5.854899999999981,-0.6932999999999918,-0.33101029387174985,-2.10008811278133,-4.708230434973373,5.054549173768373,-0.595573675897196
Posidonia australis,14.199999999999989,18.59999999999997,24.80000000000001,8.800000000000011,4.399999999999977,9,215,14.470199999999991,19.17239999999999,29.25979999999999,7.962199999999998,4.702199999999997,0.9391453316467828,1.3008806749777386,2.04212493110344,0.765752921990854,1.5739289731154995,-0.27020000000000266,-0.5724000000000196,-4.45979999999998,0.837800000000013,-0.30220000000001956,-0.2877083992167745,-0.4400096111888316,-2.1839016467960044,1.0940865858165403,-0.1920035815859165
Prasophyllum elatum,13.199999999999989,22.5,30.09999999999997,9.5,9.300000000000011,8,228,12.489199999999988,18.89299999999999,29.912999999999982,4.843099999999991,6.403800000000001,0.929993681832434,1.7147686232933672,2.0226522494294734,1.410347996585053,1.8454569275036643,0.7108000000000008,3.60700000000001,0.18699999999998695,4.656900000000009,2.89620000000001,0.7643062677581421,2.1034907864551675,0.09245286729477782,3.3019510158315515,1.569367432442695
Premna acuminata,26.19999999999999,28.30000000000001,35.19999999999999,17.599999999999966,2.1000000000000227,24,286,22.980599999999992,28.330399999999987,38.803799999999995,12.340999999999989,5.349799999999993,1.402587213292242,0.4079488476050185,0.7011256215095372,0.7671554780665538,1.4371448588591726,3.2193999999999967,-0.030399999999975336,-3.6038000000000068,5.258999999999977,-3.2497999999999703,2.2953296376082144,-0.07451914664901571,-5.140020403534755,6.855194481898411,-2.261289096897101
Premna serratifolia,23.69999999999999,26.69999999999999,29.69999999999999,17.899999999999977,3,73,240,21.953999999999983,27.6513,36.101499999999994,14.109799999999984,5.697300000000018,1.212210152347126,0.23071961672458985,1.0328186987387729,1.5705574203481505,1.2294202634511004,1.7460000000000058,-0.9513000000000105,-6.401500000000006,3.7901999999999934,-2.697300000000018,1.4403443137473615,-4.123186461147679,-6.198086854756988,2.413283303681955,-2.193960910021475
Proiphys amboinensis,23.69999999999999,26.399999999999977,29.69999999999999,17.899999999999977,2.6999999999999886,14,48,20.1186,26.1379,34.01150000000001,11.275299999999993,6.019300000000004,0.8113398254198458,0.2438299469774885,0.7026745345474757,0.8653142080647249,0.836849943435395,3.581399999999988,0.2620999999999789,-4.311500000000024,6.624699999999985,-3.3193000000000152,4.4141799623193805,1.0749294877391626,-6.1358421118486115,7.655831764066518,-3.9664219685237585
Pseuderanthemum variabile,16.099999999999966,26.59999999999997,30.5,7.699999999999989,10.5,23,496,15.48569999999999,27.29329999999999,36.2353,5.12609999999999,11.807600000000004,1.2807598743932669,0.5484577612869704,1.0437496459033275,1.276863018952762,1.374136270713531,0.6142999999999752,-0.693300000000022,-5.735300000000002,2.5738999999999983,-1.3076000000000043,0.47963713751649734,-1.2640900520272984,-5.494900067761276,2.015799629087089,-0.951579568830552
Pseudognaphalium luteoalbum,11.599999999999966,25,29.19999999999999,7.699999999999989,13.400000000000034,172,1106,9.17809999999998,27.369499999999984,40.73140000000001,-0.3929000000000103,18.191400000000005,1.514623542163026,0.2840077647009129,0.6174587397513317,1.0829184190428631,1.5507258915716813,2.4218999999999866,-2.3694999999999844,-11.53140000000002,8.092899999999998,-4.791399999999971,1.5990111949146675,-8.343081755160084,-18.675579852742946,7.473231462027309,-3.0897788100666994
Psilotum nudum,17.80000000000001,26.69999999999999,30.09999999999997,9.199999999999989,8.899999999999977,8,252,15.80709999999999,26.90239999999999,36.3738,4.96089999999999,11.0953,1.985618863798455,1.6039597647469013,2.0384525623248795,1.9544055083044776,2.387821098742451,1.9929000000000219,-0.2024000000000008,-6.273800000000033,4.239099999999999,-2.1953000000000227,1.0036669354498566,-0.12618770398641438,-3.0777267599716374,2.1689971615346,-0.9193737341361882
Psychotria nesophila,25.399999999999977,26.69999999999999,29.19999999999999,22.80000000000001,1.3000000000000114,16,110,25.31399999999999,27.597799999999992,36.69660000000001,16.929099999999988,2.283800000000001,0.5323602233520149,0.25729625213236307,0.5454410563442634,1.0249359412586196,0.5832819024946484,0.08599999999998786,-0.8978000000000037,-7.496600000000022,5.870900000000024,-0.9837999999999898,0.1615447515189761,-3.489362913604124,-13.74410655891006,5.7280653001499475,-1.6866629939868847
Psydrax lamprophylla,21,26.30000000000001,30.09999999999997,14.399999999999975,5.300000000000011,6,81,18.005799999999986,24.23429999999999,30.164199999999987,7.923699999999986,6.228500000000005,1.3034590002625184,1.3863027610682084,1.0265632918589045,1.9615136619065032,1.7430651238625647,2.9942000000000135,2.065700000000021,-0.06420000000001735,6.4762999999999895,-0.9284999999999934,2.2971186661007192,1.4900785441762423,-0.06253876454491546,3.3016848802905185,-0.532682334864502
Psydrax odorata,23.399999999999977,26.30000000000001,29.69999999999999,17.899999999999977,2.900000000000034,6,529,17.41699999999999,25.976099999999988,33.94819999999999,5.339699999999988,8.559099999999997,1.5188014214365717,1.8641335209109289,2.201131922839194,1.831733921496012,2.2135258947857084,5.982999999999986,0.32390000000002317,-4.248200000000004,12.56029999999999,-5.659099999999963,3.9392904928551573,0.17375364820527767,-1.930006991366669,6.857054866212093,-2.556599863290879
